Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Variant SKU,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Alt Text,SEO Title,SEO Description,Cost per item
kracie-ichikami-moisturizing-shampoo-480ml,KRACIE Ichikami Moisturizing Shampoo (480ml),"<p><strong>The Skin Boutique Curates: KRACIE Ichikami Moisturizing Shampoo (480ml)</strong></p>
<p>Tame dry and frizzy hair, making it sleek and silky smooth.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",KRACIE Ichikami,Shampoo,"kbeauty, KRACIE Ichikami, Shampoo",TRUE,KY-10657,537.29,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/KRACIE_Ichikami_Moisturizing_Shampoo__480ml_-removebg-preview.png?v=1766254382,KRACIE Ichikami - KRACIE Ichikami Moisturizing Shampoo (480ml),KRACIE Ichikami Moisturizing Shampoo (480ml) | The Skin Boutique,"The Skin Boutique Curates: KRACIE Ichikami Moisturizing Shampoo (480ml) Tame dry and frizzy hair, making it sleek and silky smooth. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.",278.85
kracie-ichikami-moisturizing-conditioner-480ml,KRACIE Ichikami Moisturizing Conditioner (480ml),"<p><strong>The Skin Boutique Curates: KRACIE Ichikami Moisturizing Conditioner (480ml)</strong></p>
<p>Tame dry and frizzy hair, making it sleek and silky smooth.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",KRACIE Ichikami,Conditioner,"kbeauty, KRACIE Ichikami, Conditioner",TRUE,KY-10658,537.29,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/KRACIE_Ichikami_Moisturizing_Conditioner__480ml_-removebg-preview.png?v=1766254382,KRACIE Ichikami - KRACIE Ichikami Moisturizing Conditioner (480ml),KRACIE Ichikami Moisturizing Conditioner (480ml) | The Skin Boutique,"The Skin Boutique Curates: KRACIE Ichikami Moisturizing Conditioner (480ml) Tame dry and frizzy hair, making it sleek and silky smooth. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.",278.85
biodance-hydro-cera-nol-real-deep-mask,Biodance Hydro Cera-nol Real Deep Mask,"<p><strong>The Skin Boutique Curates: Biodance Hydro Cera-nol Real Deep Mask</strong></p>
<p>Biodance's second overnight hydrogel mask for sensitive skin.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Biodance,Sheet Masks,"kbeauty, Biodance, Sheet Masks",TRUE,KY-10659-0,289.31,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Biodance_Hydro_Cera-nol_Real_Deep_Mask.png?v=1772990413,Biodance - Biodance Hydro Cera-nol Real Deep Mask,Biodance Hydro Cera-nol Real Deep Mask | The Skin Boutique,The Skin Boutique Curates: Biodance Hydro Cera-nol Real Deep Mask Biodance's second overnight hydrogel mask for sensitive skin. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,150.15
biodance-hydro-cera-nol-real-deep-mask,,,,,,,KY-10659-1,909.25,,TRUE,TRUE,100,deny,,,,,
purito-wonder-releaf-centella-cream-unscented,PURITO Wonder Releaf Centella Cream Unscented,"<p><strong>The Skin Boutique Curates: PURITO Wonder Releaf Centella Cream Unscented</strong></p>
<p>A gentle and fragrance-free cream that soothes, calms, and hydrates skin without causing irritation.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Purito,Cream,"kbeauty, Purito, Cream",TRUE,KY-10660-0,289.31,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/centella_cream_unscented-benefit-x2-1.png?v=1734807957,Purito - PURITO Wonder Releaf Centella Cream Unscented,PURITO Wonder Releaf Centella Cream Unscented | The Skin Boutique,"The Skin Boutique Curates: PURITO Wonder Releaf Centella Cream Unscented A gentle and fragrance-free cream that soothes, calms, and hydrates skin without causing irritation. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.",150.15
purito-wonder-releaf-centella-cream-unscented,,,,,,,KY-10660-1,867.92,,TRUE,TRUE,100,deny,,,,,
beauty-of-joseon-relief-sun-aqua-fresh-rice-b5-spf50-pa-special-edition-set-50ml-50ml-fan,Beauty of Joseon Relief Sun Aqua-Fresh Rice+B5 (SPF50+ PA++++) Special Edition Set (50ml+50ml+fan),"<p><strong>The Skin Boutique Curates: Beauty of Joseon Relief Sun Aqua-Fresh Rice+B5 (SPF50+ PA++++) Special Edition Set (50ml+50ml+fan)</strong></p>
<p>A sheer and weightless sun cream and bamboo fan combo, as the perfect sun kit</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Beauty of Joseon,Sunscreen,"kbeauty, Beauty of Joseon, Sunscreen",TRUE,KY-10661,1446.54,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/boj_1.png?v=1768832322,Beauty of Joseon - Beauty of Joseon Relief Sun Aqua-Fresh Rice+B5 (SPF50+ PA++++) Special Edition Set (50ml+50ml+fan),Beauty of Joseon Relief Sun Aqua-Fresh Rice+B5 (SPF50+ PA++++) Special Edition Set (50ml+50ml+fan) | The Skin Boutique,"The Skin Boutique Curates: Beauty of Joseon Relief Sun Aqua-Fresh Rice+B5 (SPF50+ PA++++) Special Edition Set (50ml+50ml+fan) A sheer and weightless sun cream and bamboo fan combo, as the perfect sun kit Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty",750.75
arencia-mochi-cleanser-120g,ARENCIA Mochi Cleanser (120g),"<p><strong>The Skin Boutique Curates: ARENCIA Mochi Cleanser (120g)</strong></p>
<p>A mochi-like cleanser formulated with rice powder</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Arencia,Cleanser,"kbeauty, Arencia, Cleanser",TRUE,KY-10662-0,909.25,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/ARENCIA_Mochi_Cleanser_120g__Fresh_Blue.png?v=1772987589,Arencia - ARENCIA Mochi Cleanser (120g),ARENCIA Mochi Cleanser (120g) | The Skin Boutique,The Skin Boutique Curates: ARENCIA Mochi Cleanser (120g) A mochi-like cleanser formulated with rice powder Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,471.90
arencia-mochi-cleanser-120g,,,,,,,KY-10662-1,909.25,,TRUE,TRUE,100,deny,,,,,
arencia-mochi-cleanser-120g,,,,,,,KY-10662-2,826.59,,TRUE,TRUE,100,deny,,,,,
arencia-mochi-cleanser-120g,,,,,,,KY-10662-3,826.59,,TRUE,TRUE,100,deny,,,,,
arencia-mochi-cleanser-120g,,,,,,,KY-10662-4,826.59,,TRUE,TRUE,100,deny,,,,,
medicube-deep-vita-c-capsule-cream-55g,Medicube Deep Vita C Capsule Cream (55g),"<p><strong>The Skin Boutique Curates: Medicube Deep Vita C Capsule Cream (55g)</strong></p>
<p>Innovative cream with encapsulated ingredients to maintain potency</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Medicube,Cream,"kbeauty, Medicube, Cream",TRUE,KY-10663,991.91,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Deep_Vita_C_Capsule_Cream.png?v=1754368372,Medicube - Medicube Deep Vita C Capsule Cream (55g),Medicube Deep Vita C Capsule Cream (55g) | The Skin Boutique,The Skin Boutique Curates: Medicube Deep Vita C Capsule Cream (55g) Innovative cream with encapsulated ingredients to maintain potency Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,514.80
medicube-collagen-night-wrapping-mask-75ml,Medicube Collagen Night Wrapping Mask (75ml),"<p><strong>The Skin Boutique Curates: Medicube Collagen Night Wrapping Mask (75ml)</strong></p>
<p>Viral overnight collagen overnight mask to protect and boost elasticity</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Medicube,Peel-off Face Mask,"kbeauty, Medicube, Peel-off Face Mask",TRUE,KY-10664,1033.24,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/20241030_ME_nukki79479_copy.png?v=1760019311,Medicube - Medicube Collagen Night Wrapping Mask (75ml),Medicube Collagen Night Wrapping Mask (75ml) | The Skin Boutique,The Skin Boutique Curates: Medicube Collagen Night Wrapping Mask (75ml) Viral overnight collagen overnight mask to protect and boost elasticity Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,536.25
moist-diane-perfect-beauty-dry-shampoo-95g-fresh-citrus-pear,MOIST DIANE Perfect Beauty Dry Shampoo (95g) - Fresh Citrus & Pear,"<p><strong>The Skin Boutique Curates: MOIST DIANE Perfect Beauty Dry Shampoo (95g) - Fresh Citrus & Pear</strong></p>
<p>A powder type dry shampoo that revives your hairstyle in just 3 seconds.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Moist Diane,Dry Shampoo,"kbeauty, Moist Diane, Dry Shampoo",TRUE,KY-10665,826.59,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/MOIST_DIANE_Perfect_Beauty_Dry_Shampoo_95g_-_Fresh_Citrus_Pear.png?v=1766258876,Moist Diane - MOIST DIANE Perfect Beauty Dry Shampoo (95g) - Fresh Citrus & Pear,MOIST DIANE Perfect Beauty Dry Shampoo (95g) - Fresh Citrus & Pear | The Skin Boutique,The Skin Boutique Curates: MOIST DIANE Perfect Beauty Dry Shampoo (95g) - Fresh Citrus & Pear A powder type dry shampoo that revives your hairstyle in just 3 seconds. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,429.00
kracie-ichikami-smoothing-conditioner-480ml,KRACIE Ichikami Smoothing Conditioner (480ml),"<p><strong>The Skin Boutique Curates: KRACIE Ichikami Smoothing Conditioner (480ml)</strong></p>
<p>A limited edition shampoo and conditioner set in the enchanting scent of yuzu!</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",KRACIE Ichikami,Conditioner,"kbeauty, KRACIE Ichikami, Conditioner",TRUE,KY-10666,537.29,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/KRACIE_Ichikami_Smoothing_Conditioner_480ml.png?v=1766254384,KRACIE Ichikami - KRACIE Ichikami Smoothing Conditioner (480ml),KRACIE Ichikami Smoothing Conditioner (480ml) | The Skin Boutique,The Skin Boutique Curates: KRACIE Ichikami Smoothing Conditioner (480ml) A limited edition shampoo and conditioner set in the enchanting scent of yuzu! Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,278.85
kracie-ichikami-smoothing-shampoo-480ml,KRACIE Ichikami Smoothing Shampoo (480ml),"<p><strong>The Skin Boutique Curates: KRACIE Ichikami Smoothing Shampoo (480ml)</strong></p>
<p>Get dazzing-ly beautiful silky smooth hair.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",KRACIE Ichikami,Shampoo,"kbeauty, KRACIE Ichikami, Shampoo",TRUE,KY-10667,537.29,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/KRACIE_Ichikami_Smoothing_Shampoo_480ml.png?v=1766254383,KRACIE Ichikami - KRACIE Ichikami Smoothing Shampoo (480ml),KRACIE Ichikami Smoothing Shampoo (480ml) | The Skin Boutique,The Skin Boutique Curates: KRACIE Ichikami Smoothing Shampoo (480ml) Get dazzing-ly beautiful silky smooth hair. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,278.85
moist-diane-perfect-beauty-extra-volume-scalp-shampoo-450ml,Moist Diane Perfect Beauty Extra Volume & Scalp Shampoo (450ml),"<p><strong>The Skin Boutique Curates: Moist Diane Perfect Beauty Extra Volume & Scalp Shampoo (450ml)</strong></p>
<p>Treats your scalp for more voluminous and healthy hair.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Moist Diane,Shampoo,"kbeauty, Moist Diane, Shampoo",TRUE,KY-10668,619.95,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Moist_Diane_Perfect_Beauty_Extra_Volume_Scalp_Shampoo_450ml.png?v=1766258878,Moist Diane - Moist Diane Perfect Beauty Extra Volume & Scalp Shampoo (450ml),Moist Diane Perfect Beauty Extra Volume & Scalp Shampoo (450ml) | The Skin Boutique,The Skin Boutique Curates: Moist Diane Perfect Beauty Extra Volume & Scalp Shampoo (450ml) Treats your scalp for more voluminous and healthy hair. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,321.75
eqqualberry-daily-peeling-swimming-pool-toner,Eqqualberry Daily Peeling Swimming Pool Toner,"<p><strong>The Skin Boutique Curates: Eqqualberry Daily Peeling Swimming Pool Toner</strong></p>
<p>A hypoallergic toner that gently exfoliates dead skin cells and unclogs pores while providing a soothing effect</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Eqqualberry,Toner,"kbeauty, Eqqualberry, Toner",TRUE,KY-10669-0,619.95,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/SquareImage_4fa82911-6eb2-4092-9e48-425c8e3a4626.png?v=1751308361,Eqqualberry - Eqqualberry Daily Peeling Swimming Pool Toner,Eqqualberry Daily Peeling Swimming Pool Toner | The Skin Boutique,The Skin Boutique Curates: Eqqualberry Daily Peeling Swimming Pool Toner A hypoallergic toner that gently exfoliates dead skin cells and unclogs pores while providing a soothing effect Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,321.75
eqqualberry-daily-peeling-swimming-pool-toner,,,,,,,KY-10669-1,991.91,,TRUE,TRUE,100,deny,,,,,
isntree-hyaluronic-acid-water-sleeping-mask-100ml,ISNTREE Hyaluronic Acid Water Sleeping Mask (100ml),"<p><strong>The Skin Boutique Curates: ISNTREE Hyaluronic Acid Water Sleeping Mask (100ml)</strong></p>
<p>A refreshing jelly-like moisturizer that is made for sleep deprived skin</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",ISNTREE,Sleep Mask,"kbeauty, ISNTREE, Sleep Mask",TRUE,KY-10670,950.58,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/ISNTREE_Hyaluronic_Acid_Water_Sleeping_Mask__100ml_-removebg-preview.png?v=1766247606,ISNTREE - ISNTREE Hyaluronic Acid Water Sleeping Mask (100ml),ISNTREE Hyaluronic Acid Water Sleeping Mask (100ml) | The Skin Boutique,The Skin Boutique Curates: ISNTREE Hyaluronic Acid Water Sleeping Mask (100ml) A refreshing jelly-like moisturizer that is made for sleep deprived skin Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,493.35
rom-nd-nu-zero-puff-2-pcs,rom&nd Nu Zero Puff (2 pcs),"<p><strong>The Skin Boutique Curates: rom&nd Nu Zero Puff (2 pcs)</strong></p>
<p>Set of 2 cushion puffs featuring Rubycell anti-bacterial foam for smooth and hygienic makeup application.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Romand,Makeup Tools,"kbeauty, Romand, Makeup Tools",TRUE,KY-10671,206.65,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/rom_nd_Nu_Zero_Puff_2_pcs.png?v=1766302663,Romand - rom&nd Nu Zero Puff (2 pcs),rom&nd Nu Zero Puff (2 pcs) | The Skin Boutique,The Skin Boutique Curates: rom&nd Nu Zero Puff (2 pcs) Set of 2 cushion puffs featuring Rubycell anti-bacterial foam for smooth and hygienic makeup application. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,107.25
cosrx-the-6-peptide-skin-booster-serum-150ml,COSRX The 6 Peptide Skin Booster Serum (150ml),"<p><strong>The Skin Boutique Curates: COSRX The 6 Peptide Skin Booster Serum (150ml)</strong></p>
<p>A first step serum featuring 6 potent peptides that enhances overall skin texture and condition.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",COSRX,Serum,"kbeauty, COSRX, Serum",TRUE,KY-10672,1033.24,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/COSRXThe6PeptideSkinBoosterSerum.png?v=1728923613,COSRX - COSRX The 6 Peptide Skin Booster Serum (150ml),COSRX The 6 Peptide Skin Booster Serum (150ml) | The Skin Boutique,The Skin Boutique Curates: COSRX The 6 Peptide Skin Booster Serum (150ml) A first step serum featuring 6 potent peptides that enhances overall skin texture and condition. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,536.25
